city,event_id,pass_id,allocated_cost,value_proxy,selected_segment_count,remaining_total,objective_before_pass
Chicago,149,7,0.03252734303,0.007770115601,22,0.3903281164,0.01512105353
Chicago,149,8,0.03252734303,0.007397331853,17,0.3578007734,0.01500153784
Chicago,149,9,0.03252734303,0.007152815368,15,0.3252734303,0.01488446287
Chicago,149,10,0.03252734303,0.00687087967,13,0.2927460873,0.01477913003
Chicago,149,11,0.03252734303,0.00661662165,13,0.2602187443,0.01467482507
Chicago,149,12,0.03252734303,0.006432162519,18,0.2276914012,0.01457092289
Chicago,149,13,0.03252734303,0.006270847595,18,0.1951640582,0.01446745367
Chicago,149,14,0.03252734303,0.006154565644,26,0.1626367152,0.01436638608
Chicago,149,15,0.03252734303,0.006047591633,19,0.1301093721,0.01426916158
Chicago,149,16,0.03252734303,0.005932242583,23,0.0975820291,0.0141749708
Chicago,149,17,0.03252734303,0.005812855793,18,0.06505468607,0.01408200712
Chicago,149,18,0.03252734303,0.005669880101,19,0.03252734303,0.01398854712
Chicago,149,19,0.03252734303,0.005581147232,17,2.901325014e-16,0.01389764939
Chicago,150,0,0.1731650828,0.01149030321,61,3.290136574,0.08333075424
Chicago,150,1,0.1731650828,0.009235401011,39,3.116971491,0.0823732586
Chicago,150,2,0.1731650828,0.008530407134,44,2.943806408,0.08160366567
Chicago,150,3,0.1731650828,0.007951949178,52,2.770641325,0.08089282041
Chicago,150,4,0.1731650828,0.007559753031,52,2.597476243,0.08023017849
Chicago,150,5,0.1731650828,0.007097370955,53,2.42431116,0.07960104306
Chicago,150,6,0.1731650828,0.006724512317,51,2.251146077,0.07900961378
Chicago,150,7,0.1731650828,0.006505351481,56,2.077980994,0.0784492551
Chicago,150,8,0.1731650828,0.006320392129,63,1.904815911,0.07791063701
Chicago,150,9,0.1731650828,0.00611018122,65,1.731650828,0.07738563992
Chicago,150,10,0.1731650828,0.005930245086,56,1.558485746,0.07687647391
Chicago,150,11,0.1731650828,0.005760943312,60,1.385320663,0.07638230211
Chicago,150,12,0.1731650828,0.005620529017,69,1.21215558,0.07590223836
Chicago,150,13,0.1731650828,0.005498874538,68,1.038990497,0.07543387544
Chicago,150,14,0.1731650828,0.005392700665,59,0.8658254142,0.07497565008
Chicago,150,15,0.1731650828,0.005271586907,76,0.6926603314,0.07452627226
Chicago,150,16,0.1731650828,0.005160955419,75,0.5194952485,0.07408698695
Chicago,150,17,0.1731650828,0.005051733556,67,0.3463301657,0.07365692064
Chicago,150,18,0.1731650828,0.004962604827,83,0.1731650828,0.07323607121
Chicago,150,19,0.1731650828,0.004851989447,81,0,0.07282456298
Chicago,152,0,0.1506849641,0.03242695785,61,2.863014318,0.02216888903
Chicago,152,1,0.1506849641,0.02378761974,69,2.712329354,0.02165111614
Chicago,152,2,0.1506849641,0.01954154353,89,2.56164439,0.02119904757
Chicago,152,3,0.1506849641,0.01728354874,102,2.410959426,0.02079715357
Chicago,152,4,0.1506849641,0.01559840312,111,2.260274462,0.02042581804
Chicago,152,5,0.1506849641,0.01450043154,117,2.109589498,0.02009026436
Chicago,152,6,0.1506849641,0.01362323272,122,1.958904533,0.01977554609
Chicago,152,7,0.1506849641,0.0128199316,122,1.808219569,0.0194797879
Chicago,152,8,0.1506849641,0.01201068634,121,1.657534605,0.01920174111
Chicago,152,9,0.1506849641,0.01137795812,134,1.506849641,0.01894167541
Chicago,152,10,0.1506849641,0.01079872959,142,1.356164677,0.01869534967
Chicago,152,11,0.1506849641,0.01023625087,136,1.205479713,0.01846363629
Chicago,152,12,0.1506849641,0.009801321362,125,1.054794749,0.01824167217
Chicago,152,13,0.1506849641,0.009366139493,125,0.9041097847,0.01803084923
Chicago,152,14,0.1506849641,0.008985803049,131,0.7534248206,0.01782902362
Chicago,152,15,0.1506849641,0.008601258213,124,0.6027398565,0.01763534809
Chicago,152,16,0.1506849641,0.008240429244,129,0.4520548923,0.0174491535
Chicago,152,17,0.1506849641,0.007900837129,134,0.3013699282,0.01726995895
Chicago,152,18,0.1506849641,0.007601807549,135,0.1506849641,0.01709756266
Chicago,152,19,0.1506849641,0.007334586134,133,0,0.01693199988
Chicago,153,0,0.8490635319,0.01304351755,61,16.13220711,0.3599332252
Chicago,153,1,0.8490635319,0.01048380647,39,15.28314357,0.3552384298
Chicago,153,2,0.8490635319,0.009671571769,44,14.43408004,0.3514649595
Chicago,153,3,0.8490635319,0.008970287932,54,13.58501651,0.3479961419
Chicago,153,4,0.8490635319,0.008394888782,63,12.73595298,0.3448053981
Chicago,153,5,0.8490635319,0.007799757512,54,11.88688945,0.341805974
Chicago,153,6,0.8490635319,0.007428842747,55,11.03782591,0.3390064884
Chicago,153,7,0.8490635319,0.00717180581,72,10.18876238,0.336332601
Chicago,153,8,0.8490635319,0.006924770025,68,9.339698851,0.3337512298
Chicago,153,9,0.8490635319,0.006681118394,71,8.490635319,0.331258775
Chicago,153,10,0.8490635319,0.006487646485,66,7.641571787,0.3288540185
Chicago,153,11,0.8490635319,0.006292710441,85,6.792508255,0.3265198638
Chicago,153,12,0.8490635319,0.00614221142,72,5.943444723,0.3242628277
Chicago,153,13,0.8490635319,0.005980756337,87,5.094381191,0.3220546702
Chicago,153,14,0.8490635319,0.005846558749,78,4.245317659,0.3199019973
Chicago,153,15,0.8490635319,0.005686786977,94,3.396254128,0.3178013308
Chicago,153,16,0.8490635319,0.005538956264,99,2.547190596,0.3157544672
Chicago,153,17,0.8490635319,0.005419125623,77,1.698127064,0.3137630969
Chicago,153,18,0.8490635319,0.005300850499,83,0.8490635319,0.3118150766
Chicago,153,19,0.8490635319,0.00518640417,91,3.088154732e-14,0.3099097652
Chicago,154,0,0.09079184145,0.0218640099,40,1.725044988,0.02404835271
Chicago,154,1,0.09079184145,0.01763343998,36,1.634253146,0.023598212
Chicago,154,2,0.09079184145,0.01546845064,36,1.543461305,0.02323134066
Chicago,154,3,0.09079184145,0.01398788032,49,1.452669463,0.0229090224
Chicago,154,4,0.09079184145,0.01244307607,41,1.361877622,0.02260689672
Chicago,154,5,0.09079184145,0.01171350026,52,1.27108578,0.0223319338
Chicago,154,6,0.09079184145,0.01116368943,53,1.180293939,0.0220613076
Chicago,154,7,0.09079184145,0.01064521088,48,1.089502097,0.02181859089
Chicago,154,8,0.09079184145,0.01014425205,62,0.998710256,0.0215679243
Chicago,154,9,0.09079184145,0.009783064554,55,0.9079184145,0.02133288699
Chicago,154,10,0.09079184145,0.009426528866,62,0.8171265731,0.0211040722
Chicago,154,11,0.09079184145,0.009111869648,61,0.7263347316,0.02088821967
Chicago,154,12,0.09079184145,0.008830168033,78,0.6355428902,0.02067603672
Chicago,154,13,0.09079184145,0.008493841008,64,0.5447510487,0.02047536686
Chicago,154,14,0.09079184145,0.008244736306,79,0.4539592073,0.02028179492
Chicago,154,15,0.09079184145,0.008023449018,72,0.3631673658,0.02009012423
Chicago,154,16,0.09079184145,0.007838373331,76,0.2723755244,0.01990202355
Chicago,154,17,0.09079184145,0.007641126313,73,0.1815836829,0.01972127241
Chicago,154,18,0.09079184145,0.007444225248,73,0.09079184145,0.01954126518
Chicago,154,19,0.09079184145,0.007247202733,69,0,0.01937033126
Chicago,155,0,0.2843411514,0.01105859879,61,5.402481877,0.1421726613
Chicago,155,1,0.2843411514,0.008888415955,39,5.118140725,0.1406004308
Chicago,155,2,0.2843411514,0.008141857442,51,4.833799574,0.1393402333
Chicago,155,3,0.2843411514,0.007498020041,60,4.549458422,0.1381826838
Chicago,155,4,0.2843411514,0.00696445112,64,4.265117271,0.1371225648
Chicago,155,5,0.2843411514,0.006486488396,49,3.98077612,0.1361409931
Chicago,155,6,0.2843411514,0.006218192797,76,3.696434968,0.1352199242
Chicago,155,7,0.2843411514,0.00596432546,75,3.412093817,0.134336241
Chicago,155,8,0.2843411514,0.005732095985,67,3.127752665,0.1334882769
Chicago,155,9,0.2843411514,0.005527512532,80,2.843411514,0.1326734717
Chicago,155,10,0.2843411514,0.005331562648,87,2.559070363,0.1318890878
Chicago,155,11,0.2843411514,0.005174498915,81,2.274729211,0.1311312202
Chicago,155,12,0.2843411514,0.005027858648,89,1.99038806,0.1303957321
Chicago,155,13,0.2843411514,0.004902736597,92,1.706046908,0.129680908
Chicago,155,14,0.2843411514,0.004774881434,86,1.421705757,0.1289838729
Chicago,155,15,0.2843411514,0.004653318272,97,1.137364606,0.1283050153
Chicago,155,16,0.2843411514,0.004532377808,84,0.8530234542,0.1276434407
Chicago,155,17,0.2843411514,0.004419350479,105,0.5686823028,0.1269992025
Chicago,155,18,0.2843411514,0.004322038106,99,0.2843411514,0.1263708916
Chicago,155,19,0.2843411514,0.004252427094,107,0,0.125756416
Chicago,156,0,0.1564524269,0.01138737073,61,2.972596111,0.07596880961
Chicago,156,1,0.1564524269,0.009152668569,39,2.816143684,0.07510372461
Chicago,156,2,0.1564524269,0.008444501784,44,2.659691257,0.07440840728
Chicago,156,3,0.1564524269,0.00781732427,61,2.50323883,0.07377464653
Chicago,156,4,0.1564524269,0.007301380397,60,2.346786403,0.07318178241
Chicago,156,5,0.1564524269,0.006803503943,50,2.190333977,0.07263764201
Chicago,156,6,0.1564524269,0.00649564416,56,2.03388155,0.07212353884
Chicago,156,7,0.1564524269,0.006283008431,66,1.877429123,0.07163260907
Chicago,156,8,0.1564524269,0.006074106059,69,1.720976696,0.0711552964
Chicago,156,9,0.1564524269,0.0058745228,61,1.564524269,0.07069385379
Chicago,156,10,0.1564524269,0.00569915526,58,1.408071842,0.07024757329
Chicago,156,11,0.1564524269,0.005532467249,79,1.251619415,0.0698157309
Chicago,156,12,0.1564524269,0.00539842661,68,1.095166988,0.06939904293
Chicago,156,13,0.1564524269,0.00526668656,75,0.9387145614,0.06899039759
Chicago,156,14,0.1564524269,0.005148649358,81,0.7822621345,0.0685904065
Chicago,156,15,0.1564524269,0.005023095538,80,0.6258097076,0.06820049926
Chicago,156,16,0.1564524269,0.004901351657,83,0.4693572807,0.06781890067
Chicago,156,17,0.1564524269,0.004784549725,90,0.3129048538,0.06744655082
Chicago,156,18,0.1564524269,0.00467776473,71,0.1564524269,0.06708336769
Chicago,156,19,0.1564524269,0.004574476864,84,0,0.06672800347
Chicago,157,0,0.6038665152,0.01180257269,61,11.47346379,0.2829050771
Chicago,157,1,0.6038665152,0.009486389499,39,10.86959727,0.2795660694
Chicago,157,2,0.6038665152,0.008762236157,44,10.26573076,0.2768823216
Chicago,157,3,0.6038665152,0.008167869512,52,9.661864243,0.2744034405
Chicago,157,4,0.6038665152,0.007765016021,52,9.057997728,0.2720927088
Chicago,157,5,0.6038665152,0.007312869435,55,8.454131213,0.2698959463
Chicago,157,6,0.6038665152,0.00692755438,51,7.850264697,0.2678333195
Chicago,157,7,0.6038665152,0.006676886346,60,7.246398182,0.2658734792
Chicago,157,8,0.6038665152,0.006488336697,60,6.642531667,0.263984284
Chicago,157,9,0.6038665152,0.006276351465,65,6.038665152,0.2621487006
Chicago,157,10,0.6038665152,0.006084000468,56,5.434798637,0.2603730889
Chicago,157,11,0.6038665152,0.005915189995,61,4.830932121,0.2586518943
Chicago,157,12,0.6038665152,0.005769816365,70,4.227065606,0.256978457
Chicago,157,13,0.6038665152,0.005638194875,70,3.623199091,0.2553461467
Chicago,157,14,0.6038665152,0.005535083686,61,3.019332576,0.2537510727
Chicago,157,15,0.6038665152,0.005405995244,79,2.415466061,0.2521851694
Chicago,157,16,0.6038665152,0.005297897891,72,1.811599546,0.2506555051
Chicago,157,17,0.6038665152,0.005178010606,76,1.20773303,0.2491567029
Chicago,157,18,0.6038665152,0.005067100424,84,0.6038665152,0.2476918174
Chicago,157,19,0.6038665152,0.004953885621,94,3.901046153e-14,0.246258309
Chicago,158,0,0.4877241604,0.01116884279,61,9.266759047,0.2414585392
Chicago,158,1,0.4877241604,0.008977025242,39,8.779034887,0.2387617267
Chicago,158,2,0.4877241604,0.008291754747,44,8.291310726,0.2365941473
Chicago,158,3,0.4877241604,0.007729132947,54,7.803586566,0.2345920323
Chicago,158,4,0.4877241604,0.007276484781,63,7.315862406,0.2327257672
Chicago,158,5,0.4877241604,0.006756378816,50,6.828138245,0.2309785739
Chicago,158,6,0.4877241604,0.006419268017,53,6.340414085,0.2293499464
Chicago,158,7,0.4877241604,0.0061922288,71,5.852689925,0.2277999593
Chicago,158,8,0.4877241604,0.005974607869,71,5.364965764,0.2263047928
Chicago,158,9,0.4877241604,0.005775740102,59,4.877241604,0.2248621727
Chicago,158,10,0.4877241604,0.005607658889,62,4.389517443,0.2234680069
Chicago,158,11,0.4877241604,0.005454086929,79,3.901793283,0.222115427
Chicago,158,12,0.4877241604,0.005312690234,72,3.414069123,0.2208000492
Chicago,158,13,0.4877241604,0.005178040805,76,2.926344962,0.2195185951
Chicago,158,14,0.4877241604,0.005058620724,79,2.438620802,0.2182683129
Chicago,158,15,0.4877241604,0.004943436863,88,1.950896642,0.2170506361
Chicago,158,16,0.4877241604,0.004810903537,84,1.463172481,0.215857001
Chicago,158,17,0.4877241604,0.004696962729,99,0.9754483208,0.21469692
Chicago,158,18,0.4877241604,0.004588513334,72,0.4877241604,0.2135627982
Chicago,158,19,0.4877241604,0.004497170555,84,3.225544831e-14,0.2124556513
Chicago,159,0,0.3003597644,0.01323552801,61,5.706835524,0.125480708
Chicago,159,1,0.3003597644,0.01063813604,39,5.40647576,0.1238199046
Chicago,159,2,0.3003597644,0.009719680355,59,5.106115996,0.1225270219
Chicago,159,3,0.3003597644,0.008859755614,61,4.805756231,0.1213222576
Chicago,159,4,0.3003597644,0.008158938369,60,4.505396467,0.1202193275
Chicago,159,5,0.3003597644,0.0076262892,60,4.205036702,0.1192014769
Chicago,159,6,0.3003597644,0.007294818165,83,3.904676938,0.1182533481
Chicago,159,7,0.3003597644,0.006997093385,76,3.604317173,0.1173383111
Chicago,159,8,0.3003597644,0.006727452835,74,3.303957409,0.1164688019
Chicago,159,9,0.3003597644,0.006481339407,75,3.003597644,0.115624796
Chicago,159,10,0.3003597644,0.006299958111,72,2.70323788,0.1148115129
Chicago,159,11,0.3003597644,0.006137878276,92,2.402878116,0.114035565
Chicago,159,12,0.3003597644,0.005960811289,87,2.102518351,0.1132653797
Chicago,159,13,0.3003597644,0.005783204587,91,1.802158587,0.1125174739
Chicago,159,14,0.3003597644,0.005627155587,112,1.501798822,0.1117923548
Chicago,159,15,0.3003597644,0.005471686464,86,1.201439058,0.1110862553
Chicago,159,16,0.3003597644,0.005323034392,102,0.9010792933,0.110399769
Chicago,159,17,0.3003597644,0.005185013603,110,0.6007195289,0.1097319999
Chicago,159,18,0.3003597644,0.005100228539,98,0.3003597644,0.1090814079
Chicago,159,19,0.3003597644,0.005008681866,118,0,0.1084414276
Dallas,55,0,0.2611682016,0.004643147236,7,4.962195829,0.6297233168
Dallas,55,1,0.2611682016,0.004130084036,8,4.701027628,0.6267994187
Dallas,55,2,0.2611682016,0.003837526697,8,4.439859426,0.6241986085
Dallas,55,3,0.2611682016,0.00363165125,9,4.178691225,0.6217820285
Dallas,55,4,0.2611682016,0.003482917233,8,3.917523023,0.619495093
Dallas,55,5,0.2611682016,0.003356747185,10,3.656354822,0.6173018188
Dallas,55,6,0.2611682016,0.003270954138,11,3.39518662,0.6151879968
Dallas,55,7,0.2611682016,0.003237669224,11,3.134018419,0.6131282008
Dallas,55,8,0.2611682016,0.003164930826,14,2.872850217,0.611089365
Dallas,55,9,0.2611682016,0.003106647491,19,2.611682016,0.6090963342
Dallas,55,10,0.2611682016,0.003036727239,19,2.350513814,0.6071400059
Dallas,55,11,0.2611682016,0.002988017831,17,2.089345612,0.6052277079
Dallas,55,12,0.2611682016,0.002934857384,11,1.828177411,0.6033460834
Dallas,55,13,0.2611682016,0.002899001843,13,1.567009209,0.6014979353
Dallas,55,14,0.2611682016,0.002858036064,10,1.305841008,0.5996723662
Dallas,55,15,0.2611682016,0.00281107017,15,1.044672806,0.5978725943
Dallas,55,16,0.2611682016,0.002772070918,17,0.7835046047,0.5961023978
Dallas,55,17,0.2611682016,0.002723456882,18,0.5223364031,0.5943567601
Dallas,55,18,0.2611682016,0.002653638891,14,0.2611682016,0.5926417358
Dallas,55,19,0.2611682016,0.002598265992,12,1.873501354e-16,0.5909706776
Dallas,56,0,0.234737261,0.006149396554,7,4.460007959,0.4273576317
Dallas,56,1,0.234737261,0.005469894288,8,4.225270698,0.4247296402
Dallas,56,2,0.234737261,0.005082430568,8,3.990533437,0.4223920391
Dallas,56,3,0.234737261,0.004809768579,9,3.755796176,0.4202200236
Dallas,56,4,0.234737261,0.004612784851,8,3.521058915,0.4181645323
Dallas,56,5,0.234737261,0.004445684904,10,3.286321654,0.4161932235
Dallas,56,6,0.234737261,0.004332060364,11,3.051584393,0.4142933261
Dallas,56,7,0.234737261,0.004287977735,11,2.816847132,0.4124419871
Dallas,56,8,0.234737261,0.004191642808,14,2.582109871,0.4106094871
Dallas,56,9,0.234737261,0.004114452203,19,2.34737261,0.4088181565
Dallas,56,10,0.234737261,0.004021849636,19,2.112635349,0.407059814
Dallas,56,11,0.234737261,0.003957338766,17,1.877898088,0.4053410458
Dallas,56,12,0.234737261,0.003886932929,11,1.643160827,0.4036498469
Dallas,56,13,0.234737261,0.003839445755,13,1.408423566,0.4019887365
Dallas,56,14,0.234737261,0.003785190569,10,1.173686305,0.40034792
Dallas,56,15,0.234737261,0.003722988814,15,0.9389490441,0.3987302899
Dallas,56,16,0.234737261,0.003664533194,18,0.7042117831,0.3971392423
Dallas,56,17,0.234737261,0.00357553003,20,0.469474522,0.395573176
Dallas,56,18,0.234737261,0.003484095421,12,0.234737261,0.394045146
Dallas,56,19,0.234737261,0.003421265218,12,6.591949209e-16,0.3925561912
Dallas,57,0,0.2293668865,0.004511787016,7,4.357970844,0.5691464883
Dallas,57,1,0.2293668865,0.004013238992,8,4.128603957,0.5665786206
Dallas,57,2,0.2293668865,0.003728958451,8,3.899237071,0.5642944997
Dallas,57,3,0.2293668865,0.003528907469,9,3.669870184,0.5621721761
Dallas,57,4,0.2293668865,0.003384381316,8,3.440503298,0.5601637108
Dallas,57,5,0.2293668865,0.00326178077,10,3.211136411,0.558237502
Dallas,57,6,0.2293668865,0.003178414912,11,2.981769525,0.556381071
Dallas,57,7,0.2293668865,0.003146071668,11,2.752402638,0.5545720873
Dallas,57,8,0.2293668865,0.003075391127,14,2.523035752,0.5527815116
Dallas,57,9,0.2293668865,0.003018756697,19,2.293668865,0.5510311636
Dallas,57,10,0.2293668865,0.002950814573,19,2.064301979,0.5493130488
Dallas,57,11,0.2293668865,0.002903483213,17,1.834935092,0.5476336031
Dallas,57,12,0.2293668865,0.002851826739,11,1.605568206,0.5459810958
Dallas,57,13,0.2293668865,0.002816985595,13,1.376201319,0.5443579886
Dallas,57,14,0.2293668865,0.002777178787,10,1.146834433,0.5427547111
Dallas,57,15,0.2293668865,0.002731541615,15,0.917467546,0.5411740896
Dallas,57,16,0.2293668865,0.002693645698,17,0.6881006595,0.5396194423
Dallas,57,17,0.2293668865,0.002646407012,18,0.458733773,0.5380863633
Dallas,57,18,0.2293668865,0.002578564256,14,0.2293668865,0.53658017
Dallas,57,19,0.2293668865,0.002524757922,12,0,0.5351125892
Dallas,58,0,0.2640791649,0.006813578921,7,5.017504134,0.4339111185
Dallas,58,1,0.2640791649,0.006060685157,8,4.753424969,0.4309546309
Dallas,58,2,0.2640791649,0.005631372361,8,4.489345804,0.4283248322
Dallas,58,3,0.2640791649,0.005329260769,9,4.225266639,0.4258813171
Dallas,58,4,0.2640791649,0.005111001276,8,3.961187474,0.4235688916
Dallas,58,5,0.2640791649,0.004925853242,10,3.697108309,0.4213511713
Dallas,58,6,0.2640791649,0.004799956373,11,3.433029144,0.4192137888
Dallas,58,7,0.2640791649,0.00475111248,11,3.168949979,0.4171310344
Dallas,58,8,0.2640791649,0.004644372636,14,2.904870814,0.4150694739
Dallas,58,9,0.2640791649,0.004549402536,23,2.640791649,0.413054229
Dallas,58,10,0.2640791649,0.004425063729,21,2.376712484,0.4110801926
Dallas,58,11,0.2640791649,0.004340085364,14,2.112633319,0.4091601083
Dallas,58,12,0.2640791649,0.004267764231,10,1.848554155,0.407276897
Dallas,58,13,0.2640791649,0.004201968437,13,1.58447499,0.4054250666
Dallas,58,14,0.2640791649,0.004135423954,13,1.320395825,0.4036017858
Dallas,58,15,0.2640791649,0.004061412549,21,1.05631666,0.4018073794
Dallas,58,16,0.2640791649,0.003972659337,19,0.7922374948,0.4000450873
Dallas,58,17,0.2640791649,0.003864985274,12,0.5281583299,0.3983213062
Dallas,58,18,0.2640791649,0.003776265621,13,0.2640791649,0.3966442462
Dallas,58,19,0.2640791649,0.003727076312,15,4.343747584e-15,0.3950056825
Dallas,59,0,0.2679284788,0.004755315132,7,5.090641098,0.6307852175
Dallas,59,1,0.2679284788,0.00422985749,8,4.822712619,0.627785635
Dallas,59,2,0.2679284788,0.003930232629,8,4.55478414,0.6251175034
Dallas,59,3,0.2679284788,0.0037193837,9,4.286855661,0.6226383708
Dallas,59,4,0.2679284788,0.003567056606,8,4.018927182,0.6202922385
Dallas,59,5,0.2679284788,0.003437838576,10,3.750998704,0.618042192
Dallas,59,6,0.2679284788,0.003349972964,11,3.483070225,0.6158736542
Dallas,59,7,0.2679284788,0.003315883962,11,3.215141746,0.6137605408
Dallas,59,8,0.2679284788,0.00324138837,14,2.947213267,0.6116689302
Dallas,59,9,0.2679284788,0.003181697041,19,2.679284788,0.6096243103
Dallas,59,10,0.2679284788,0.003110087675,19,2.411356309,0.6076173429
Dallas,59,11,0.2679284788,0.003060201558,17,2.143427831,0.6056555455
Dallas,59,12,0.2679284788,0.003005756876,11,1.875499352,0.6037252156
Dallas,59,13,0.2679284788,0.002969035146,13,1.607570873,0.6018292286
Dallas,59,14,0.2679284788,0.002927079727,10,1.339642394,0.5999564051
Dallas,59,15,0.2679284788,0.002878979244,15,1.071713915,0.5981100465
Dallas,59,16,0.2679284788,0.002839037858,17,0.8037854365,0.596294029
Dallas,59,17,0.2679284788,0.002789249418,18,0.5358569577,0.5945032059
Dallas,59,18,0.2679284788,0.002717744782,14,0.2679284788,0.5927437886
Dallas,59,19,0.2679284788,0.002661034199,12,0,0.5910294753
Dallas,60,0,0.3012049063,0.005240795006,7,5.722893219,0.6434381403
Dallas,60,1,0.3012049063,0.004661692316,8,5.421688313,0.6400660129
Dallas,60,2,0.3012049063,0.004331478139,8,5.120483407,0.6370665023
Dallas,60,3,0.3012049063,0.004099103209,9,4.8192785,0.6342794641
Dallas,60,4,0.3012049063,0.003931224731,8,4.518073594,0.6316419447
Dallas,60,5,0.3012049063,0.003788814567,10,4.216868688,0.6291124448
Dallas,60,6,0.3012049063,0.003691978574,11,3.915663782,0.626674577
Dallas,60,7,0.3012049063,0.003654409356,11,3.614458875,0.6242990171
Dallas,60,8,0.3012049063,0.003572308356,14,3.313253969,0.6219476308
Dallas,60,9,0.3012049063,0.003506523017,19,3.012049063,0.6196490713
Dallas,60,10,0.3012049063,0.003427602904,19,2.710844156,0.6173928407
Dallas,60,11,0.3012049063,0.003372623811,17,2.40963925,0.6151873903
Dallas,60,12,0.3012049063,0.003312620759,11,2.108434344,0.6130173155
Dallas,60,13,0.3012049063,0.003272150033,13,1.807229438,0.6108858489
Dallas,60,14,0.3012049063,0.003225911299,10,1.506024531,0.6087804228
Dallas,60,15,0.3012049063,0.003172900139,15,1.204819625,0.6067047484
Dallas,60,16,0.3012049063,0.003128881055,17,0.9036147188,0.6046631835
Dallas,60,17,0.3012049063,0.003074009611,18,0.6024098126,0.602649942
Dallas,60,18,0.3012049063,0.002995204921,14,0.3012049063,0.600672007
Dallas,60,19,0.3012049063,0.002932704638,12,2.775557562e-17,0.5987447779
Dallas,61,0,0.269121429,0.004337397175,7,5.113307151,0.6946419693
Dallas,61,1,0.269121429,0.003858119056,8,4.844185722,0.6916290312
Dallas,61,2,0.269121429,0.003584826543,8,4.575064293,0.6889490197
Dallas,61,3,0.269121429,0.003392507942,9,4.305942864,0.6864588488
Dallas,61,4,0.269121429,0.003253568022,8,4.036821435,0.6841022704
Dallas,61,5,0.269121429,0.003135706239,10,3.767700006,0.6818422055
Dallas,61,6,0.269121429,0.003055562642,11,3.498578577,0.6796640123
Dallas,61,7,0.269121429,0.003024469531,11,3.229457148,0.6775414903
Dallas,61,8,0.269121429,0.002956520939,14,2.960335719,0.6754405668
Dallas,61,9,0.269121429,0.002902075546,19,2.69121429,0.6733868433
Dallas,61,10,0.269121429,0.002836759525,19,2.422092861,0.6713709398
Dallas,61,11,0.269121429,0.002791257619,17,2.152971432,0.6694004076
Dallas,61,12,0.269121429,0.002741597774,11,1.883850003,0.6674614829
Dallas,61,13,0.269121429,0.002708103311,13,1.614728574,0.665557054
Dallas,61,14,0.269121429,0.002669835119,10,1.345607145,0.6636758918
Dallas,61,15,0.269121429,0.002625961917,15,1.076485716,0.6618213123
Dallas,61,16,0.269121429,0.002589530755,17,0.807364287,0.6599972089
Dallas,61,17,0.269121429,0.002544117941,18,0.538242858,0.6581984122
Dallas,61,18,0.269121429,0.002478897447,14,0.269121429,0.6564311611
Dallas,61,19,0.269121429,0.002427170839,12,6.938893904e-18,0.6547092149
Dallas,62,0,0.09865001171,0.006463734926,7,1.874350223,0.1708659535
Dallas,62,1,0.09865001171,0.005749498579,8,1.775700211,0.1697615213
Dallas,62,2,0.09865001171,0.005342228898,8,1.677050199,0.1687791277
Dallas,62,3,0.09865001171,0.00505562926,9,1.578400187,0.1678663227
Dallas,62,4,0.09865001171,0.004848576326,8,1.479750176,0.1670024878
Dallas,62,5,0.09865001171,0.004672934739,10,1.381100164,0.1661740312
Dallas,62,6,0.09865001171,0.00455350206,11,1.282450152,0.1653755857
Dallas,62,7,0.09865001171,0.004507166062,11,1.183800141,0.1645975472
Dallas,62,8,0.09865001171,0.004405906787,14,1.085150129,0.163827426
Dallas,62,9,0.09865001171,0.004315812938,23,0.9865001171,0.1630746065
Dallas,62,10,0.09865001171,0.004201293544,16,0.8878501054,0.1623371811
Dallas,62,11,0.09865001171,0.004125722249,18,0.7892000937,0.161619323
Dallas,62,12,0.09865001171,0.004063144913,10,0.690550082,0.1609143776
Dallas,62,13,0.09865001171,0.004007997559,13,0.5919000703,0.1602201244
Dallas,62,14,0.09865001171,0.003944300705,13,0.4932500586,0.1595343498
Dallas,62,15,0.09865001171,0.003893973144,13,0.3946000468,0.1588602654
Dallas,62,16,0.09865001171,0.003830102358,18,0.2959500351,0.158194918
Dallas,62,17,0.09865001171,0.003742903772,18,0.1973000234,0.1575404839
Dallas,62,18,0.09865001171,0.003642430992,15,0.09865001171,0.156900949
Dallas,62,19,0.09865001171,0.003572680635,10,1.420738527e-15,0.1562785816
Dallas,63,0,0.161640754,0.005357142414,7,3.071174325,0.3377999703
Dallas,63,1,0.161640754,0.00476518345,8,2.909533571,0.3359903278
Dallas,63,2,0.161640754,0.004427638407,8,2.747892817,0.3343806489
Dallas,63,3,0.161640754,0.004190104676,9,2.586252063,0.3328849928
Dallas,63,4,0.161640754,0.004018499239,8,2.42461131,0.3314695756
Dallas,63,5,0.161640754,0.003872927521,10,2.262970556,0.3301121267
Dallas,63,6,0.161640754,0.003773941737,11,2.101329802,0.3288038519
Dallas,63,7,0.161640754,0.00373553847,11,1.939689048,0.3275290145
Dallas,63,8,0.161640754,0.0036516148,14,1.778048294,0.3262671497
Dallas,63,9,0.161640754,0.003584369005,19,1.61640754,0.3250336343
Dallas,63,10,0.161640754,0.003503696839,19,1.454766786,0.3238228346
Dallas,63,11,0.161640754,0.003447497192,17,1.293126032,0.3226392859
Dallas,63,12,0.161640754,0.003386162052,11,1.131485278,0.3214747214
Dallas,63,13,0.161640754,0.003344792862,13,0.9698445238,0.320330876
